,dah,PEM2010_INPUT_DTC_ISO_1,PEM2010_INPUT_NP_1,PEM2010_INPUT_RHOB_1,PEM2010_INPUT_RT_1,PEM2010_INPUT_SWE_1,PEM2010_INPUT_SWT_1,PEM2010_INPUT_VCL_1,WELL
4101,3452.0,103.52727,0.3545822,2.3814757,1.694966,1.0,1.0,0.46423668,EBONI-01ST
4102,3452.5,103.14273,0.35675058,2.3861995,1.7006593,1.0,1.0,0.47072777,EBONI-01ST
4103,3453.0,102.85046,0.37733063,2.3941567,1.6685394,1.0,1.0,0.50995296,EBONI-01ST
4104,3453.5,101.60129,0.35033265,2.4092176,2.1193435,0.99999064,0.99999267,0.47399214,EBONI-01ST
4105,3454.0,99.7762,0.24854943,2.3657088,3.5400035,0.83040774,0.8516689,0.27610722,EBONI-01ST
4106,3454.5,99.15201,0.18707813,2.2568138,5.8462505,0.39641565,0.45883,0.106871866,EBONI-01ST
4107,3455.0,99.08658,0.20484589,2.2057014,6.6347427,0.18645589,0.2745541,0.106850006,EBONI-01ST
4108,3455.5,99.9715,0.2636821,2.2657595,5.174919,0.5220869,0.6018637,0.2285395,EBONI-01ST
4109,3456.0,102.21902,0.28823724,2.289293,3.40514,0.8443561,0.8945777,0.2829578,EBONI-01ST
4110,3456.5,104.8517,0.30573812,2.29795,2.077155,0.94083625,0.95770687,0.331365,EBONI-01ST
4111,3457.0,107.50238,0.39875895,2.4165304,1.2518721,1.0,1.0,0.5459521,EBONI-01ST
4112,3457.5,109.94869,0.4476468,2.453078,0.9647763,1.0,1.0,0.64515054,EBONI-01ST
4113,3458.0,111.31547,0.47025245,2.4424481,0.9536288,1.0,1.0,0.6706112,EBONI-01ST
4114,3458.5,109.647316,0.4768169,2.4550364,1.0089036,1.0,1.0,0.6568663,EBONI-01ST
4115,3459.0,110.60224,0.4826311,2.4562223,0.97356844,1.0,1.0,0.67579687,EBONI-01ST
4116,3459.5,112.242096,0.49060902,2.45158,0.90389997,1.0,1.0,0.6991036,EBONI-01ST
4117,3460.0,111.37364,0.45915565,2.4484591,0.89465696,1.0,1.0,0.6526456,EBONI-01ST
4118,3460.5,110.78021,0.41860533,2.4486976,0.9512852,1.0,1.0,0.6033148,EBONI-01ST
4119,3461.0,110.06956,0.4354874,2.446774,0.9601637,1.0,1.0,0.62768793,EBONI-01ST
4120,3461.5,108.022064,0.4436911,2.4589076,0.95210826,1.0,1.0,0.6340061,EBONI-01ST
4121,3462.0,106.19142,0.40154687,2.4759245,0.95072067,1.0,1.0,0.56525993,EBONI-01ST
4122,3462.5,107.994064,0.4019863,2.4654012,0.9267553,1.0,1.0,0.5734222,EBONI-01ST
4123,3463.0,110.65174,0.42803362,2.4540706,0.8787201,1.0,1.0,0.61714476,EBONI-01ST
4124,3463.5,113.058365,0.45534375,2.451491,0.8064537,1.0,1.0,0.65462875,EBONI-01ST
4125,3464.0,113.793915,0.46277356,2.4671407,0.7918401,1.0,1.0,0.6649264,EBONI-01ST
4126,3464.5,112.12027,0.43792158,2.4766035,0.89056206,1.0,1.0,0.6309778,EBONI-01ST
4127,3465.0,108.341034,0.4128372,2.4752438,1.0306134,1.0,1.0,0.59531945,EBONI-01ST
4128,3465.5,104.745895,0.40568686,2.479021,1.1159319,1.0,1.0,0.5850294,EBONI-01ST
4129,3466.0,105.03528,0.40523738,2.4771636,1.0705811,1.0,1.0,0.5831863,EBONI-01ST
4130,3466.5,106.35394,0.42775688,2.4647331,1.0298247,1.0,1.0,0.61564624,EBONI-01ST
4131,3467.0,106.85096,0.4619824,2.4553638,1.0203717,1.0,1.0,0.66624403,EBONI-01ST
4132,3467.5,106.04096,0.43974414,2.4567435,1.0330346,1.0,1.0,0.63423353,EBONI-01ST
4133,3468.0,104.908936,0.41823524,2.4743993,1.0627757,1.0,1.0,0.5928536,EBONI-01ST
4134,3468.5,106.54062,0.42947784,2.4800456,1.0126269,1.0,1.0,0.60908794,EBONI-01ST
4135,3469.0,110.19897,0.4336112,2.4635828,0.9101323,1.0,1.0,0.6254535,EBONI-01ST
4136,3469.5,110.87842,0.42049605,2.461536,0.9008996,1.0,1.0,0.606557,EBONI-01ST
4137,3470.0,110.24119,0.42779738,2.4607332,0.89669305,1.0,1.0,0.61711,EBONI-01ST
4138,3470.5,109.83952,0.44792375,2.4471662,0.8716469,1.0,1.0,0.64616686,EBONI-01ST
4139,3471.0,111.0956,0.45598826,2.4442375,0.81225353,1.0,1.0,0.6578223,EBONI-01ST
4140,3471.5,112.59822,0.43992805,2.437707,0.747009,1.0,1.0,0.6329155,EBONI-01ST
4141,3472.0,113.42967,0.43499103,2.4374313,0.7394136,1.0,1.0,0.6257217,EBONI-01ST
4142,3472.5,113.893326,0.46208754,2.44942,0.8039019,1.0,1.0,0.666695,EBONI-01ST
4143,3473.0,113.205315,0.4710961,2.4506874,1.191756,1.0,1.0,0.6793111,EBONI-01ST
4144,3473.5,110.2516,0.38439354,2.4127455,2.3131008,0.94172305,0.96315557,0.519806,EBONI-01ST
4145,3474.0,105.85794,0.27439106,2.3255665,4.572562,0.6613299,0.74129325,0.292705,EBONI-01ST
4146,3474.5,99.943794,0.21334,2.2469144,8.558431,0.21681814,0.31835002,0.13608876,EBONI-01ST
4147,3475.0,93.542114,0.19782738,2.24162,13.4255705,0.03173368,0.10528893,0.07049105,EBONI-01ST
4148,3475.5,92.66429,0.20412901,2.234144,15.267466,0.0227485,0.101830006,0.0762735,EBONI-01ST
4149,3476.0,95.20204,0.20340295,2.2086859,13.005654,0.07534529,0.14787059,0.07587411,EBONI-01ST
4150,3476.5,95.900475,0.22041881,2.2345653,8.958657,0.2433306,0.3308965,0.12057646,EBONI-01ST
4151,3477.0,97.702965,0.25885102,2.3058875,6.479954,0.58584636,0.67874837,0.24103473,EBONI-01ST
4152,3477.5,97.9243,0.25668895,2.3106294,5.0207915,0.5472263,0.6559574,0.24442317,EBONI-01ST
4153,3478.0,95.73834,0.25277588,2.307253,3.8163915,0.5533218,0.6448512,0.23455237,EBONI-01ST
4154,3478.5,99.071556,0.36144423,2.3964643,2.2216523,0.9490979,0.95971155,0.46807265,EBONI-01ST
4155,3479.0,100.59247,0.43294263,2.4369047,1.4442942,1.0,1.0,0.5861106,EBONI-01ST
4156,3479.5,97.60517,0.43097997,2.4520345,1.36661,1.0,1.0,0.5569865,EBONI-01ST
4157,3480.0,95.94675,0.36410168,2.458216,1.5592204,1.0,1.0,0.47756276,EBONI-01ST
4158,3480.5,95.090576,0.33017614,2.4576507,1.7335991,1.0,1.0,0.4543122,EBONI-01ST
4159,3481.0,94.29462,0.3516241,2.4561796,1.8639872,1.0,1.0,0.49247003,EBONI-01ST
4160,3481.5,94.20011,0.33392707,2.4514213,1.9448766,1.0,1.0,0.4550583,EBONI-01ST
4161,3482.0,96.51147,0.34893495,2.4495845,1.8341234,1.0,1.0,0.47961348,EBONI-01ST
4162,3482.5,102.06035,0.3936361,2.452485,1.6407444,1.0,1.0,0.5586083,EBONI-01ST
4163,3483.0,109.194466,0.43079138,2.4498286,1.4421661,1.0,1.0,0.6203833,EBONI-01ST
4164,3483.5,109.71132,0.43604887,2.4416022,1.4100701,1.0,1.0,0.6277453,EBONI-01ST
4165,3484.0,109.85543,0.41672152,2.4433944,1.4152765,1.0,1.0,0.59781605,EBONI-01ST
4166,3484.5,110.62366,0.4007789,2.44665,1.3857727,1.0,1.0,0.57209384,EBONI-01ST
4167,3485.0,110.86265,0.41205338,2.4458199,1.3634281,1.0,1.0,0.59023863,EBONI-01ST
4168,3485.5,110.49106,0.4383468,2.4433906,1.3441426,1.0,1.0,0.6309616,EBONI-01ST
4169,3486.0,110.28788,0.44770542,2.4509954,1.2906246,1.0,1.0,0.6457635,EBONI-01ST
4170,3486.5,109.097565,0.42984253,2.4540143,1.2443212,1.0,1.0,0.61776686,EBONI-01ST
4171,3487.0,107.47115,0.41741866,2.4475787,1.2577653,1.0,1.0,0.59817797,EBONI-01ST
4172,3487.5,104.91087,0.41644898,2.4487565,1.322717,1.0,1.0,0.5960626,EBONI-01ST
4173,3488.0,101.324715,0.38541996,2.443335,1.5075948,1.0,1.0,0.5372795,EBONI-01ST
4174,3488.5,98.44029,0.35014373,2.4195719,1.8939837,1.0,1.0,0.45265624,EBONI-01ST
4175,3489.0,96.521416,0.31349936,2.3907442,2.460778,1.0,1.0,0.35628378,EBONI-01ST
4176,3489.5,95.114876,0.26410738,2.3657846,2.9275243,1.0,1.0,0.24037893,EBONI-01ST
4177,3490.0,95.57328,0.2555826,2.3565528,3.180277,1.0,1.0,0.21546158,EBONI-01ST
4178,3490.5,94.16726,0.23046625,2.34146,3.3149064,0.98033625,0.98045623,0.15440187,EBONI-01ST
4179,3491.0,93.31201,0.19109389,2.3311052,3.4135518,0.98225945,0.9823689,0.07152499,EBONI-01ST
4180,3491.5,94.539734,0.22245634,2.3259523,3.3495548,0.99975204,0.9997547,0.12386157,EBONI-01ST
4181,3492.0,94.97454,0.25543472,2.3191006,3.2691517,1.0,1.0,0.17773941,EBONI-01ST
4182,3492.5,95.63088,0.26507646,2.3185153,3.2913008,0.9863941,0.98843586,0.19490412,EBONI-01ST
4183,3493.0,91.67771,0.25748223,2.2532606,3.5238981,0.8830416,0.8899694,0.115635,EBONI-01ST
4184,3493.5,87.0704,0.21878834,2.2467268,4.0288825,0.8154838,0.82194936,0.038487785,EBONI-01ST
4185,3494.0,85.46457,0.18746649,2.3156233,4.676772,0.83458877,0.84090644,0.03384706,EBONI-01ST
4186,3494.5,85.62682,0.19292001,2.337988,4.7069464,0.85448635,0.86529684,0.06522737,EBONI-01ST
4187,3495.0,86.65384,0.21107943,2.3561068,4.269502,0.92191386,0.9288638,0.1308778,EBONI-01ST
4188,3495.5,89.050644,0.2387075,2.3894074,3.7372217,0.9996563,0.99970126,0.20292313,EBONI-01ST
4189,3496.0,90.70457,0.23815162,2.3174338,3.4914837,0.956286,0.9587438,0.1313672,EBONI-01ST
4190,3496.5,89.88341,0.24277163,2.3004467,3.5516422,0.9549352,0.9576726,0.13548052,EBONI-01ST
4191,3497.0,87.67163,0.2468872,2.3460028,3.951542,0.96296334,0.96880436,0.18871276,EBONI-01ST
4192,3497.5,85.38116,0.23398058,2.3358943,4.611395,0.8698869,0.89092565,0.15488625,EBONI-01ST
4193,3498.0,84.266014,0.21622698,2.3383613,5.202717,0.82789147,0.85120046,0.109692514,EBONI-01ST
4194,3498.5,84.64812,0.20545599,2.3611512,5.5284925,0.8640469,0.88015956,0.09286251,EBONI-01ST
4195,3499.0,85.46078,0.19690499,2.3769212,5.801456,0.8894706,0.9020894,0.086372495,EBONI-01ST
4196,3499.5,85.23906,0.16457377,2.374044,5.9754953,0.8855975,0.8932669,0.048771247,EBONI-01ST
4197,3500.0,84.497894,0.1408035,2.3602283,6.087977,0.8530375,0.8546705,0.0095615005,EBONI-01ST
4198,3500.5,83.744644,0.1461325,2.356519,5.9169874,0.8244716,0.8282955,0.015651,EBONI-01ST
4199,3501.0,84.42378,0.15766938,2.367322,5.115879,0.86721873,0.8744456,0.045953754,EBONI-01ST
4200,3501.5,91.62502,0.20657106,2.3534217,3.9247227,0.9650301,0.9676053,0.12194052,EBONI-01ST
4201,3502.0,96.475586,0.26226902,2.3390152,3.0310462,0.99986446,0.99987805,0.20989999,EBONI-01ST
4202,3502.5,99.479675,0.29442117,2.3426087,2.309937,1.0,1.0,0.2688453,EBONI-01ST
4203,3503.0,103.410286,0.36567938,2.389736,1.7872293,1.0,1.0,0.43921125,EBONI-01ST
4204,3503.5,102.42947,0.43978104,2.4470232,1.5617963,1.0,1.0,0.61915416,EBONI-01ST
4205,3504.0,98.45372,0.37316552,2.4165025,1.825784,0.99997795,0.9999784,0.45051998,EBONI-01ST
4206,3504.5,95.68923,0.26074,2.2923756,2.4748075,0.8931059,0.8954871,0.1333853,EBONI-01ST
4207,3505.0,97.20651,0.23546533,2.2353878,3.1198466,0.76115704,0.77381414,0.05696117,EBONI-01ST
4208,3505.5,99.180565,0.25773793,2.2681785,3.205511,0.8513784,0.8649284,0.13081947,EBONI-01ST
4209,3506.0,100.18032,0.29147634,2.2852516,2.7399063,0.969461,0.97381634,0.20981316,EBONI-01ST
4210,3506.5,102.00864,0.30441174,2.301798,2.0799036,1.0,1.0,0.25002354,EBONI-01ST
4211,3507.0,106.60778,0.35826054,2.334411,1.5347048,1.0,1.0,0.38148582,EBONI-01ST
4212,3507.5,108.887054,0.42451578,2.3963752,1.2955785,1.0,1.0,0.5523616,EBONI-01ST
4213,3508.0,109.16168,0.47749355,2.454176,1.1553965,1.0,1.0,0.6578653,EBONI-01ST
4214,3508.5,109.6006,0.5257756,2.448197,1.0843732,1.0,1.0,0.7008078,EBONI-01ST
4215,3509.0,110.64476,0.5340911,2.445712,1.0455594,1.0,1.0,0.7141648,EBONI-01ST
4216,3509.5,111.27269,0.48919827,2.4345777,1.0261726,1.0,1.0,0.67150825,EBONI-01ST
4217,3510.0,111.554886,0.4764677,2.421517,0.99388885,1.0,1.0,0.6831259,EBONI-01ST
4218,3510.5,111.42318,0.509412,2.4262621,0.9722759,1.0,1.0,0.736539,EBONI-01ST
4219,3511.0,111.74895,0.49778527,2.4377892,0.9468767,1.0,1.0,0.7188326,EBONI-01ST
4220,3511.5,112.2621,0.49788567,2.4419312,0.9150331,1.0,1.0,0.6726737,EBONI-01ST
4221,3512.0,108.54342,0.5260865,2.4316525,1.0680934,1.0,1.0,0.6745189,EBONI-01ST
4222,3512.5,98.64232,0.38678303,2.4123456,1.4797347,1.0,1.0,0.46300402,EBONI-01ST
4223,3513.0,99.79808,0.31732368,2.3915222,1.6628872,1.0,1.0,0.33457053,EBONI-01ST
4224,3513.5,112.88477,0.43098134,2.3844385,1.3590508,1.0,1.0,0.52998334,EBONI-01ST
4225,3514.0,116.41507,0.52050614,2.3946483,0.9810438,1.0,1.0,0.73075163,EBONI-01ST
4226,3514.5,112.102295,0.4619495,2.4080882,1.1879455,1.0,1.0,0.63881344,EBONI-01ST
4227,3515.0,106.55414,0.34458876,2.3801072,1.7078952,0.99998945,0.9999929,0.40165642,EBONI-01ST
4228,3515.5,104.668526,0.32672867,2.312904,2.0818775,0.97082,0.9798013,0.301798,EBONI-01ST
4229,3516.0,97.89054,0.27579498,2.2424672,2.4673262,0.8725311,0.8832694,0.13938889,EBONI-01ST
4230,3516.5,94.33894,0.2455835,2.211492,2.4931998,0.8615575,0.867375,0.052914996,EBONI-01ST
4231,3517.0,98.40863,0.28384,2.2338848,2.1521146,0.9362012,0.94077414,0.14148705,EBONI-01ST
4232,3517.5,106.07028,0.33607876,2.3369894,1.6061294,0.9892094,0.99046063,0.33917436,EBONI-01ST
4233,3518.0,109.88476,0.41935104,2.440329,1.1219472,1.0,1.0,0.5791689,EBONI-01ST
4234,3518.5,110.58924,0.4811863,2.4591234,0.9284989,1.0,1.0,0.6924926,EBONI-01ST
4235,3519.0,111.81023,0.50012594,2.4561207,0.86855,1.0,1.0,0.70786816,EBONI-01ST
4236,3519.5,112.026146,0.46050665,2.4553077,0.8552733,1.0,1.0,0.65424335,EBONI-01ST
4237,3520.0,111.024574,0.4464967,2.4570131,0.8651195,1.0,1.0,0.6415551,EBONI-01ST
4238,3520.5,109.36653,0.46079,2.4717994,0.9009453,1.0,1.0,0.66192293,EBONI-01ST
4239,3521.0,106.80362,0.44496277,2.479015,0.93428,1.0,1.0,0.6426972,EBONI-01ST
4240,3521.5,106.07807,0.44021553,2.4617662,0.9777761,1.0,1.0,0.63384444,EBONI-01ST
4241,3522.0,108.08015,0.47341123,2.4418118,1.0112811,1.0,1.0,0.68163174,EBONI-01ST
4242,3522.5,110.51123,0.5065771,2.4367464,1.0163481,1.0,1.0,0.73335767,EBONI-01ST
4243,3523.0,109.333725,0.470884,2.416866,1.0099411,1.0,1.0,0.660778,EBONI-01ST
4244,3523.5,108.43071,0.44157663,2.4082463,0.9947423,1.0,1.0,0.6070522,EBONI-01ST
4245,3524.0,108.273674,0.45182735,2.4220834,0.998482,1.0,1.0,0.63962597,EBONI-01ST
4246,3524.5,106.81003,0.42793617,2.43045,1.046559,1.0,1.0,0.6041323,EBONI-01ST
4247,3525.0,105.178024,0.4043315,2.440354,1.0797637,1.0,1.0,0.5706905,EBONI-01ST
4248,3525.5,102.728836,0.41754115,2.447474,1.1279988,1.0,1.0,0.60026944,EBONI-01ST
4249,3526.0,99.81176,0.42206797,2.4543753,1.2171253,1.0,1.0,0.61081666,EBONI-01ST
4250,3526.5,100.335556,0.43329525,2.4734948,1.2143551,1.0,1.0,0.6272047,EBONI-01ST
4251,3527.0,104.04912,0.518542,2.4540896,1.155526,1.0,1.0,0.7238545,EBONI-01ST
4252,3527.5,107.5377,0.5631759,2.4215534,1.1049695,1.0,1.0,0.7714435,EBONI-01ST
4253,3528.0,107.12659,0.50084317,2.423468,1.1028756,1.0,1.0,0.71037,EBONI-01ST
4254,3528.5,104.8018,0.48929054,2.4434466,1.1347984,1.0,1.0,0.70049417,EBONI-01ST
4255,3529.0,102.77861,0.4723435,2.4713447,1.2058619,1.0,1.0,0.677982,EBONI-01ST
4256,3529.5,100.383224,0.44994178,2.4847732,1.3085434,1.0,1.0,0.65176827,EBONI-01ST
4257,3530.0,99.61834,0.4849463,2.4676452,1.3249092,1.0,1.0,0.6941258,EBONI-01ST
4258,3530.5,101.696594,0.51041687,2.4527206,1.2622858,1.0,1.0,0.7308753,EBONI-01ST
4259,3531.0,106.30816,0.49046236,2.4597166,1.1129041,1.0,1.0,0.7103518,EBONI-01ST
4260,3531.5,111.965645,0.50165355,2.4572568,0.91425294,1.0,1.0,0.7094941,EBONI-01ST
4261,3532.0,118.47465,0.53976893,2.4309912,0.71017843,1.0,1.0,0.7213616,EBONI-01ST
4262,3532.5,120.264084,0.56718206,2.4167712,0.64311004,1.0,1.0,0.74788946,EBONI-01ST
4263,3533.0,120.04164,0.6324336,2.3922718,0.5945488,1.0,1.0,0.7788071,EBONI-01ST
4264,3533.5,120.67597,0.610955,2.3917704,0.5472277,1.0,1.0,0.7647006,EBONI-01ST
4265,3534.0,120.62676,0.51534635,2.362997,0.5443563,1.0,1.0,0.6715093,EBONI-01ST
4266,3534.5,116.87507,0.45163944,2.3515277,0.634005,1.0,1.0,0.5682612,EBONI-01ST
4267,3535.0,108.68988,0.41009358,2.4058588,0.86066705,1.0,1.0,0.546217,EBONI-01ST
4268,3535.5,103.83818,0.429531,2.4368424,1.0504675,1.0,1.0,0.606072,EBONI-01ST
4269,3536.0,101.49988,0.44904524,2.4554634,1.1898036,1.0,1.0,0.65026104,EBONI-01ST
4270,3536.5,97.957504,0.41739434,2.4729388,1.4309493,1.0,1.0,0.6049175,EBONI-01ST
4271,3537.0,96.42589,0.39458108,2.4887216,1.6934018,0.9999928,0.9999989,0.56195384,EBONI-01ST
4272,3537.5,95.950584,0.4008565,2.48949,1.9365647,0.851725,0.96505755,0.53415704,EBONI-01ST
4273,3538.0,94.95123,0.3665628,2.4535596,2.0820749,0.8057955,0.9519483,0.4561217,EBONI-01ST
4274,3538.5,96.618675,0.32016122,2.4137893,2.0115542,0.96685565,0.9896188,0.38900188,EBONI-01ST
4275,3539.0,95.86947,0.38634846,2.443111,1.9538128,1.0,1.0,0.4526505,EBONI-01ST
4276,3539.5,94.92167,0.3667375,2.4376292,2.0172577,0.99998105,0.9999954,0.3943935,EBONI-01ST
4277,3540.0,100.35161,0.35551313,2.422663,1.8397452,0.9729074,0.9941462,0.43297628,EBONI-01ST
4278,3540.5,103.598694,0.44432747,2.456901,1.4966582,0.97293127,0.9941519,0.6369099,EBONI-01ST
4279,3541.0,101.856636,0.427912,2.4800627,1.3151245,1.0,1.0,0.62035394,EBONI-01ST
4280,3541.5,100.31333,0.394508,2.495242,1.2216861,1.0,1.0,0.57194555,EBONI-01ST
4281,3542.0,99.559265,0.3761381,2.4893615,1.1830568,1.0,1.0,0.54533565,EBONI-01ST
4282,3542.5,100.70513,0.41272268,2.464546,1.234889,1.0,1.0,0.5984,EBONI-01ST
4283,3543.0,101.86292,0.44219702,2.452433,1.255478,1.0,1.0,0.641154,EBONI-01ST
4284,3543.5,102.73358,0.47214592,2.4466765,1.2452976,1.0,1.0,0.6811724,EBONI-01ST
4285,3544.0,103.38413,0.4811331,2.4514883,1.1942126,1.0,1.0,0.69392306,EBONI-01ST
4286,3544.5,105.072464,0.4639272,2.459197,1.0824327,1.0,1.0,0.6726512,EBONI-01ST
4287,3545.0,109.0147,0.48348257,2.4590461,0.9303982,1.0,1.0,0.6968395,EBONI-01ST
4288,3545.5,110.94879,0.47929883,2.437416,0.8294071,1.0,1.0,0.6756523,EBONI-01ST
4289,3546.0,104.23321,0.41657886,2.4177501,1.0146382,1.0,1.0,0.56627226,EBONI-01ST
4290,3546.5,96.81453,0.36856613,2.4437451,1.3840678,1.0,1.0,0.5070417,EBONI-01ST
4291,3547.0,94.11274,0.3441695,2.4733663,1.7617766,1.0,1.0,0.4912039,EBONI-01ST
4292,3547.5,94.732895,0.34593055,2.4732077,2.0456924,0.94308114,0.98492837,0.47686177,EBONI-01ST
4293,3548.0,96.185646,0.32716,2.422549,2.3085296,0.9445853,0.98446894,0.38953263,EBONI-01ST
4294,3548.5,96.39877,0.31634995,2.3910913,2.3334022,0.98996437,0.99532604,0.35380834,EBONI-01ST
4295,3549.0,96.4522,0.3425219,2.4180555,1.9584125,0.99403876,0.9971713,0.43390498,EBONI-01ST
4296,3549.5,98.319176,0.378035,2.4399037,1.5016351,1.0,1.0,0.5205011,EBONI-01ST
4297,3550.0,102.84143,0.4039816,2.4501262,1.1201063,1.0,1.0,0.5756653,EBONI-01ST
4298,3550.5,107.57166,0.4387341,2.4604857,0.9843253,1.0,1.0,0.61541885,EBONI-01ST
4299,3551.0,110.758606,0.4856369,2.4697118,0.9369563,1.0,1.0,0.67539066,EBONI-01ST
4300,3551.5,110.029236,0.49654645,2.4647462,0.9451381,1.0,1.0,0.6992455,EBONI-01ST
4301,3552.0,109.289246,0.47488213,2.4470067,0.97451943,1.0,1.0,0.6684601,EBONI-01ST
4302,3552.5,109.63865,0.43526664,2.4265606,0.98402727,1.0,1.0,0.61153,EBONI-01ST
4303,3553.0,109.76691,0.44285768,2.4225934,0.9986377,1.0,1.0,0.6192912,EBONI-01ST
4304,3553.5,108.90414,0.47670144,2.429193,1.021093,1.0,1.0,0.6615864,EBONI-01ST
4305,3554.0,108.18225,0.5000272,2.4460905,1.0335658,1.0,1.0,0.6945984,EBONI-01ST
4306,3554.5,108.75911,0.46569267,2.4566166,1.0308108,1.0,1.0,0.6619446,EBONI-01ST
4307,3555.0,109.69443,0.45483172,2.4439745,1.0102261,1.0,1.0,0.6566622,EBONI-01ST
4308,3555.5,109.527405,0.463452,2.4304147,1.0047265,1.0,1.0,0.663139,EBONI-01ST
4309,3556.0,108.82499,0.46791646,2.4264317,1.019823,1.0,1.0,0.6690818,EBONI-01ST
4310,3556.5,107.81359,0.45963815,2.43594,1.0385549,1.0,1.0,0.6632549,EBONI-01ST
4311,3557.0,106.94389,0.45677626,2.435589,1.0531795,1.0,1.0,0.6591353,EBONI-01ST
4312,3557.5,106.87942,0.46527395,2.4341743,1.0608103,1.0,1.0,0.673002,EBONI-01ST
4313,3558.0,106.4105,0.4769947,2.4308076,1.067497,0.99998474,0.99999833,0.6906835,EBONI-01ST
4314,3558.5,106.283646,0.5083332,2.4253464,1.0723033,0.93720686,0.9913232,0.7144726,EBONI-01ST
4315,3559.0,107.26743,0.5275463,2.43448,1.070339,0.9372205,0.9913248,0.7229364,EBONI-01ST
4316,3559.5,108.49096,0.5120659,2.4524674,1.0764087,1.0,1.0,0.71511424,EBONI-01ST
4317,3560.0,108.39689,0.45164296,2.4514298,1.0832363,1.0,1.0,0.6442006,EBONI-01ST
4318,3560.5,107.038635,0.43702212,2.4519794,1.0895628,1.0,1.0,0.62989575,EBONI-01ST
4319,3561.0,106.02105,0.4592379,2.4525526,1.0980047,1.0,1.0,0.6666595,EBONI-01ST
4320,3561.5,104.72528,0.46807763,2.4459662,1.0956583,1.0,1.0,0.67955005,EBONI-01ST
4321,3562.0,104.27648,0.4719267,2.452314,1.0956217,1.0,1.0,0.68515944,EBONI-01ST
4322,3562.5,104.798355,0.46173522,2.4680824,1.1107674,1.0,1.0,0.6703868,EBONI-01ST
4323,3563.0,105.183,0.48352665,2.4628105,1.1010951,1.0,1.0,0.7020494,EBONI-01ST
4324,3563.5,105.14729,0.49584883,2.4515254,1.0741993,1.0,1.0,0.719967,EBONI-01ST
4325,3564.0,104.9035,0.46963295,2.4548497,1.076542,1.0,1.0,0.68192846,EBONI-01ST
4326,3564.5,105.482834,0.47559524,2.4526327,1.0814657,1.0,1.0,0.69060683,EBONI-01ST
4327,3565.0,105.99052,0.48237062,2.4434106,1.0750432,1.0,1.0,0.70047003,EBONI-01ST
4328,3565.5,105.55899,0.46751505,2.4453568,1.0526294,1.0,1.0,0.67891943,EBONI-01ST
4329,3566.0,106.31533,0.440229,2.4569895,1.0304766,1.0,1.0,0.63931555,EBONI-01ST
4330,3566.5,107.52722,0.4229428,2.4606543,1.0205318,1.0,1.0,0.6142367,EBONI-01ST
4331,3567.0,108.04031,0.4455262,2.4593825,1.0270618,1.0,1.0,0.6470557,EBONI-01ST
4332,3567.5,107.41088,0.48626474,2.4460573,1.030881,1.0,1.0,0.69546795,EBONI-01ST
4333,3568.0,107.03178,0.503624,2.4351544,1.0217516,1.0,1.0,0.715692,EBONI-01ST
4334,3568.5,107.47766,0.48887,2.4374669,1.0133606,1.0,1.0,0.7035459,EBONI-01ST
4335,3569.0,107.79608,0.45567527,2.451794,1.0194788,1.0,1.0,0.6618848,EBONI-01ST
4336,3569.5,106.96844,0.42891893,2.4782293,1.0310811,1.0,1.0,0.6230442,EBONI-01ST
4337,3570.0,105.92284,0.4385921,2.480849,1.0317938,1.0,1.0,0.637119,EBONI-01ST
4338,3570.5,105.90707,0.4641488,2.45645,1.0272245,1.0,1.0,0.6737819,EBONI-01ST
4339,3571.0,106.311104,0.46097526,2.4389098,1.0332248,1.0,1.0,0.6656889,EBONI-01ST
4340,3571.5,106.22211,0.4686989,2.4362752,1.0459375,1.0,1.0,0.6773627,EBONI-01ST
4341,3572.0,107.00249,0.48269883,2.4365985,1.0431372,1.0,1.0,0.7006565,EBONI-01ST
4342,3572.5,108.09401,0.48960292,2.4331422,1.0177348,1.0,1.0,0.69162,EBONI-01ST
4343,3573.0,107.51096,0.4900526,2.4364345,0.98356324,1.0,1.0,0.66668,EBONI-01ST
4344,3573.5,106.32749,0.4774621,2.4331768,0.95586264,1.0,1.0,0.6600211,EBONI-01ST
4345,3574.0,105.324486,0.48880705,2.4229195,0.9436465,1.0,1.0,0.6920594,EBONI-01ST
4346,3574.5,106.18156,0.485605,2.4242964,0.9964026,1.0,1.0,0.6893314,EBONI-01ST
4347,3575.0,107.95157,0.47827315,2.4296582,1.0350553,1.0,1.0,0.6851268,EBONI-01ST
4348,3575.5,108.74635,0.48755375,2.436367,1.0127739,1.0,1.0,0.69569314,EBONI-01ST
4349,3576.0,107.69705,0.4602243,2.4347773,0.94966006,1.0,1.0,0.64898753,EBONI-01ST
4350,3576.5,107.30438,0.462159,2.4329712,0.9035841,1.0,1.0,0.6613184,EBONI-01ST
4351,3577.0,108.299576,0.48514104,2.4262948,0.90834206,1.0,1.0,0.69889206,EBONI-01ST
4352,3577.5,108.82507,0.48795006,2.4136624,0.91721314,1.0,1.0,0.6930375,EBONI-01ST
4353,3578.0,107.147736,0.48103702,2.423464,0.92077994,1.0,1.0,0.6773417,EBONI-01ST
4354,3578.5,108.06814,0.47025687,2.4363666,0.9115994,1.0,1.0,0.6711326,EBONI-01ST
